url,type,source_page
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/images/main/contents/radio/bt_shityo_32_off.gif,gif,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/images/main/contents/radio/bt_shityo_64_off.gif,gif,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/images/main/contents/radio/oa_end.gif,gif,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/images/main/contents/radio/smartRollover.js,js,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/css/import/contents/003/set.css,css,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/css/import/contents/003/dez_pt.css,css,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/css/import/contents/003/unit.css,css,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/images/others/radio/120119l.asx,asx,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/core_sys/images/others/radio/120119h.asx,asx,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
https://wwws.warnerbros.co.jp/anime/kamimemo/radio/void(0);,page,https://wwws.warnerbros.co.jp/anime/kamimemo/radio/index.html
